DEPARTMENT OF PUBLIC INSTRUCTION,30D,HEAD MASTER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,"HEAD MASTER / HEAD MISTRESS OF GOVERNMENT HIGH SCHOOLS, INCLUDING ASST. EDUCATION OFFICERS, SUPERINTENDENT OF TEACHERS TRAINING INSTITUTES, DISTRICT AND DIVISIONAL SUPERINTENDENTS OF DANCE, DRAMA AND MUSIC, ADPI (COMMERCE), DISTRICT SUPERINTENDENTS OF PHY"
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HEAD MASTER/MISTRESS IN GOVT HIGHER PRIMARY SCHOOLS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HEAD MASTER/MISTRESS OF GOVT HIGH SCHOOLS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HORTICULTURE TEACHER GRADE I
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HORTICULTURE TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,KANNADA PANDITH
DEPARTMENT OF PUBLIC INSTRUCTION,30D,LANGUAGE ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,MUSIC TEACHER (PRIMARY SCHOOL)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,MUSIC TEACHER GRADE I (HIGH SCHOOL)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,MUSIC TEACHER GRADE II (HIGH SCHOOL)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,NURSERY SCHOOL TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PEON
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PHYSICAL EDUCATION INSPECTOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PRIMARY SCHOOL ASSISTANT MASTER/MISTRESS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SECOND DIVISION ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SECONDARY SCHOOL ASSISTANT MASTER/MISTRESS GRADE I
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SECONDARY SCHOOL ASSISTANT MASTER/MISTRESS GRADE II
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SERICULTURE  TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SUBJECT INSPECTOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SUPERINTENDENT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TAILORING TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TAILORING TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TECHNICAL ASSISTANT(HIGH SCHOOL)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TRAINED GRADUATE TEACHER (TGT)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TYPIST
DEPARTMENT OF PUBLIC INSTRUCTION,30D,VICE PRINCIPAL IN GOVT COMPOSITE PU COLLEGES
DEPARTMENT OF PUBLIC INSTRUCTION,30D,VOCATIONAL EDUCATION TEACHER GRADE II
DEPARTMENT OF PUBLIC INSTRUCTION,30D,WOOD CRAFT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ACCOUNTS OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ACCOUNTS SUPERINTENDENT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ADDITIONAL COMMISSIONER FOR PUBLIC INSTRUCTION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ARTIST
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANAT PROJECT CO-ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT DIRECTOR OF PUBLIC INSTRUCTION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT DIRECTOR OF PUBLIC INSTRUCTION (COMMERCE)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT ENGINEER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT EXECUTIVE ENGINEER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT MASTER (PHYSICAL EDUCATION) GRADE I
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT MASTER (PHYSICAL EDUCATION) GRADE II
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT PROFESSOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT PROFESSOR OF SANSKRIT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT STATISTICAL OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ATTENDER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK EDUCATIONAL OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK INCLUSIVE EDUCATION RESOURCE TEACHER - HIGH SCHOOL
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK INCLUSIVE EDUCATION RESOURCE TEACHER - PRIMARY
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK RESOURCE CO-ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK RESOURCE PERSON
DEPARTMENT OF PUBLIC INSTRUCTION,30D,CHIEF ACCOUNTS OFFICER CUM  FINANCIAL ADVISER TO CPI
DEPARTMENT OF PUBLIC INSTRUCTION,30D,CLUSTER RESOURCE PERSON
DEPARTMENT OF PUBLIC INSTRUCTION,30D,COMMISSIONER FOR PUBLIC INSTRUCTION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,COMPUTER ANALYST
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DAFFEDAR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DATA ENTRY ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DATA ENTRY OPERATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DEPUTY DIRECTOR OF PUBLIC INSTRUCTION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DEPUTY DIRECTOR OF PUBLIC INSTRUCTION (ADMIN)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DEPUTY DIRECTOR OF PUBLIC INSTRUCTION (KSQAO)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DEPUTY PROJECT CO-ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DIRECTOR OF PUBLIC INSTRUCTION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DIRECTOR OF PUBLIC INSTRUCTION (EXAM) KSEEB
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DIRECTOR OF PUBLIC INSTRUCTION (OTHER EXAMS ) KSEEB
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DISTRICT PHYSICAL EDUCATION OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DIVISIONAL SUPERINTENDENT OF DANCE DRAMA AND MUSIC EDUCATION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DRAWING MASTER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DRIVER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,EDUCATION CO ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,EDUCATIONAL OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,FIRST DIVISION ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GAZETTED MANAGER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GRADUATE ASSISTANT TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GRADUATE HEAD  MASTER IN  MODEL HIGHER  PRIMARY SCHOOL
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GRADUATE PRIMARY TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GROUP  D
DEPARTMENT OF PUBLIC INSTRUCTION,30D,"HEAD MASTER / HEAD MISTRESS OF GOVERNMENT HIGH SCHOOLS, INCLUDING ASST. EDUCATION OFFICERS, SUPERINTENDENT OF TEACHERS TRAINING INSTITUTES, DISTRICT AND DIVISIONAL SUPERINTENDENTS OF DANCE, DRAMA AND MUSIC, ADPI (COMMERCE), DISTRICT SUPERINTENDENTS OF PHY"
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HEAD MASTER/HEAD MISTRESS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HEAD MASTER/MISTRESS IN GOVT HIGHER PRIMARY SCHOOLS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HEAD MASTER/MISTRESS OF GOVT HIGH SCHOOLS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HORTICULTURE TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,JOINT DIRECTOR OF PUBLIC INSTRUCTION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,JUNIOR PROGRAMME OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,JUNIOR RESEARCH OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,KANNADA PANDITH
DEPARTMENT OF PUBLIC INSTRUCTION,30D,LANGUAGE ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,LITERATURE ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,NURSERY SCHOOL TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PEON
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PLANNING ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PRIMARY SCHOOL ASSISTANT MASTER/MISTRESS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PROFESSOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PROGRAMME OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PUBLIC RELATIONS OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SECOND DIVISION ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SECONDARY SCHOOL ASSISTANT MASTER/MISTRESS GRADE II
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SENIOR ASSISTANT DIRECTOR OF PUBLIC INSTRUCTION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SENIOR ASSISTANT DIRECTOR OF PUBLIC INSTRUCTION (MINISTERIAL)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SENIOR DRIVER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SENIOR PROGRAMME OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SENIOR TYPIST
DEPARTMENT OF PUBLIC INSTRUCTION,30D,STATE PROJECT DIRECTOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,STATE PROJECT ENGINEER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,STENOGRAPHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SUBJECT INSPECTOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SUPERINTENDENT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TAILORING TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TAILORING TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TECHNICAL ASSISTANT  (HIGH SCHOOL)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TECHNICAL ASSISTANT (PRIMARY)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TRAINED GRADUATE TEACHER (TGT)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TYPIST
DEPARTMENT OF PUBLIC INSTRUCTION,30D,VICE PRINCIPAL IN GOVT COMPOSITE PU COLLEGES
DEPARTMENT OF PUBLIC INSTRUCTION,30D,AAYA
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ACCOUNTS ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ACCOUNTS OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ACCOUNTS SUPERINTENDANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ACCOUNTS SUPERINTENDENT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,AGRICULTURE TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,AGRICULTURE TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANAT PROJECT CO ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT DIRECTOR OF PUBLIC INSTRUCTION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT ENGINEER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT MASTER (PHYSICAL EDUCATION) GRADE I
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT MASTER (PHYSICAL EDUCATION) GRADE II
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT MASTER PRIMARY
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT PROJECT CO ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ATTENDER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,B.A BED
DEPARTMENT OF PUBLIC INSTRUCTION,30D,B.A BPED
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK EDUCATIONAL OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK INCLUSIVE EDUCATION RESOURCE TEACHER - HIGH SCHOOL
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK INCLUSIVE EDUCATION RESOURCE TEACHER - PRIMARY
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK RESOURCE CO-ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK RESOURCE PERSON
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BSC BED
DEPARTMENT OF PUBLIC INSTRUCTION,30D,CLERK CUM TYPIST
DEPARTMENT OF PUBLIC INSTRUCTION,30D,CLUSTER RESOURCE PERSON
DEPARTMENT OF PUBLIC INSTRUCTION,30D,COMMISSIONER FOR PUBLIC INSTRUCTION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DANCE TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DATA ENTRY ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DATA ENTRY OPERATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DEPUTY DIRECTOR OF PUBLIC INSTRUCTION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DEPUTY PROJECT CO-ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DISTRICT PHYSICAL EDUCATION OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DRAMA TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DRAWING MASTER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DRAWING TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DRIVER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,EDUCATION ASSISTANT (VOC EDN)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,EDUCATION CO ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,EDUCATIONAL OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,FIRST DIVISION ACCOUNTS ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,FIRST DIVISION ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GAZETTED ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GAZETTED MANAGER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GRADUATE ASSISTANT TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GRADUATE HEAD MASTER IN MODEL HIGHER PRIMARY SCHOOL
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GRADUATE PRIMARY TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,"HEAD MASTER / HEAD MISTRESS OF GOVERNMENT HIGH SCHOOLS, INCLUDING ASST. EDUCATION OFFICERS, SUPERINTENDENT OF TEACHERS TRAINING INSTITUTES, DISTRICT AND DIVISIONAL SUPERINTENDENTS OF DANCE, DRAMA AND MUSIC, ADPI (COMMERCE), DISTRICT SUPERINTENDENTS OF PHY"
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HEAD MASTER/MISTRESS IN GOVT HIGHER PRIMARY SCHOOLS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HEAD MASTER/MISTRESS OF GOVT HIGH SCHOOLS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HORTICULTURE TEACHER GRADE I
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HORTICULTURE TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,JUNIOR PROGRAMMER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,KANNADA PANDITH
DEPARTMENT OF PUBLIC INSTRUCTION,30D,LANGUAGE ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,MUSIC TEACHER (PRIMARY SCHOOL)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,MUSIC TEACHER GRADE I (HIGH SCHOOL)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,MUSIC TEACHER GRADE II (HIGH SCHOOL)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,NURSERY SCHOOL TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PEON
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PHYSICAL EDUCATION GRADE-I
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PHYSICAL EDUCATION INSPECTOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PRIMARY SCHOOL ASSISTANT MASTER OR MISTRESS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PRIMARY SCHOOL ASSISTANT MASTER/MISTRESS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SECOND DIVISION ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SECONDARY SCHOOL ASSISTANT MASTER/MISTRESS GRADE II
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SECONDARY SCHOOL ASSISTANT TEACHER GRADE-II
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SENIOR DRIVER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SENIOR HEAD MASTER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SENIOR TYPIST
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SERICULTURE TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SERICULTURE TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,STENOGRAPHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SUBJECT INSPECTOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SUPERINTENDENT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TAILORING TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TAILORING TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TECHNICAL ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TRAINED GRADUATE TEACHER (TGT)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TRAINED GRADUATE TEACHER(TGT)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TYPIST
DEPARTMENT OF PUBLIC INSTRUCTION,30D,VICE PRINCIPAL
DEPARTMENT OF PUBLIC INSTRUCTION,30D,VICE PRINCIPAL IN GOVT COMPOSITE PU COLLEGES
DEPARTMENT OF PUBLIC INSTRUCTION,30D,VOCATIONAL EDUCATION TEACHER GRADE II
DEPARTMENT OF PUBLIC INSTRUCTION,30D,WOOD CRAFT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,WOOD CRAFT TEACHER GRADE I
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ACCOUNTS SUPERINTENDENT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,AGRICULTURE TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANAT PROJECT CO ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT MASTER (PHYSICAL EDUCATION) GRADE I
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT MASTER (PHYSICAL EDUCATION) GRADE II
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT PROJECT CO ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ASSISTANT STATISTICAL OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,ATTENDER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK EDUCATIONAL OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK INCLUSIVE EDUCATION RESOURCE TEACHER - HIGH SCHOOL
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK INCLUSIVE EDUCATION RESOURCE TEACHER - PRIMARY
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK RESOURCE CO-ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,BLOCK RESOURCE PERSON
DEPARTMENT OF PUBLIC INSTRUCTION,30D,CLERK CUM TYPIST
DEPARTMENT OF PUBLIC INSTRUCTION,30D,CLUSTER RESOURCE PERSON
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DATA ENTRY ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DATA ENTRY OPERATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DEPUTY DIRECTOR OF PUBLIC INSTRUCTION
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DEPUTY PROJECT CO-ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DISTRICT PHYSICAL EDUCATION OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DRAWING MASTER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,DRIVER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,EDUCATION CO ORDINATOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,EDUCATIONAL OFFICER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,EDUCATIONAL OFFICER(MMS)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,FIRST DIVISION ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GAZETTED ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GAZETTED MANAGER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GRADUATE ASSISTANT TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GRADUATE PRIMARY TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,GROUP  D
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HEAD MASTER/MISTRESS IN GOVT HIGHER PRIMARY SCHOOLS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HEAD MASTER/MISTRESS OF GOVT HIGH SCHOOLS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,HORTICULTURE TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,LANGUAGE ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,MUSIC TEACHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,MUSIC TEACHER (PRIMARY SCHOOL)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PEON
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PHYSCIAL EDUCATION INSPECTOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PRIMARY SCHOOL ASSISTANT MASTER/MISTRESS
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PRIMARY SCHOOL ASSISTANT MASTER/MISTRESS (ENGLISH)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PRIMARY SCHOOL ASSISTANT MASTER/MISTRESS (HINDI)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,PRIMARY SCHOOL ASSISTANT MASTER/MISTRESS (SCIENCE)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SECOND DIVISION ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SECONDARY SCHOOL ASSISTANT MASTER/MISTRESS GRADE II
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SENIOR TYPIST
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SERICULTURE TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,STENOGRAPHER
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SUBJECT INSPECTOR
DEPARTMENT OF PUBLIC INSTRUCTION,30D,SUPERINTENDENT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TAILORING TEACHER-GRADEII
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TECHNICAL ASSISTANT
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TRAINED GRADUATE TEACHER (TGT)
DEPARTMENT OF PUBLIC INSTRUCTION,30D,TYPIST
DEPARTMENT OF PUBLIC INSTRUCTION,30D,VICE PRINCIPAL IN GOVT COMPOSITE PU COLLEGES
DEPARTMENT OF PUBLIC INSTRUCTION,30D,VOCATIONAL EDUCATION TEACHER GRADE II
DEPARTMENT OF PUBLIC INSTRUCTION,30D,WOOD CRAFT
DEPARTMENT OF PUBLIC LIBRARIES,30E,ACCOUNTS SUPERINTENDENT
DEPARTMENT OF PUBLIC LIBRARIES,30E,ADMINSTRATIVE OFFICER
DEPARTMENT OF PUBLIC LIBRARIES,30E,ASSISTANT LIBRARIAN
DEPARTMENT OF PUBLIC LIBRARIES,30E,CHIEF LIBRARIAN
DEPARTMENT OF PUBLIC LIBRARIES,30E,CLEANER
DEPARTMENT OF PUBLIC LIBRARIES,30E,DATA ENTRY ASSISTANT
DEPARTMENT OF PUBLIC LIBRARIES,30E,DIRECTOR
DEPARTMENT OF PUBLIC LIBRARIES,30E,DRIVER
DEPARTMENT OF PUBLIC LIBRARIES,30E,FIRST DIVISION ASSISTANT
DEPARTMENT OF PUBLIC LIBRARIES,30E,LIBRARIAN
DEPARTMENT OF PUBLIC LIBRARIES,30E,LIBRARY ASSISTANT
DEPARTMENT OF PUBLIC LIBRARIES,30E,LIBRARY ATTENDER
DEPARTMENT OF PUBLIC LIBRARIES,30E,PEON
DEPARTMENT OF PUBLIC LIBRARIES,30E,SECOND DIVISION ASSISTANT
DEPARTMENT OF PUBLIC LIBRARIES,30E,SENIOR TYPIST
DEPARTMENT OF PUBLIC LIBRARIES,30E,STATISTICAL INSPECTOR
DEPARTMENT OF PUBLIC LIBRARIES,30E,STENOGRAPHER
DEPARTMENT OF PUBLIC LIBRARIES,30E,SUPERINTENDENT
DEPARTMENT OF PUBLIC LIBRARIES,30E,TYPIST
DEPARTMENT OF PUBLIC LIBRARIES,30E,WATCHMAN
DEPARTMENT OF MASS EDUCATION,30F,ADULT EDUCATION OFFICER
DEPARTMENT OF MASS EDUCATION,30F,ASSISTANT DIRECTOR
DEPARTMENT OF MASS EDUCATION,30F,ASSISTANT TEACHER
DEPARTMENT OF MASS EDUCATION,30F,AUDIT OFFICER
DEPARTMENT OF MASS EDUCATION,30F,BLOCK EDUCATION OFFICER
DEPARTMENT OF MASS EDUCATION,30F,CLERK CUM TYPIST
DEPARTMENT OF MASS EDUCATION,30F,DEPUTY DIRECTOR
DEPARTMENT OF MASS EDUCATION,30F,DIRECTOR
DEPARTMENT OF MASS EDUCATION,30F,DISTRICT ADULT EDUCATION OFFICER
DEPARTMENT OF MASS EDUCATION,30F,DRIVER
DEPARTMENT OF MASS EDUCATION,30F,FIRST DIVISION ASSISTANT
DEPARTMENT OF MASS EDUCATION,30F,FIRST DIVISION CLERK
DEPARTMENT OF MASS EDUCATION,30F,GROUP  D
